id,name,type,out_strength,in_strength,betweenness
J G Joseph Gabriel Starke,J G Joseph Gabriel Starke,archive_holder,3,0,2.39256465941352e-06
J Griffyth James Griffyth Fairfax,J Griffyth James Griffyth Fairfax,archive_holder,20,0,2.272936426442844e-05
J H James Howard Catts,J H James Howard Catts,archive_holder,6,0,0.0016591996930437304
J Henniker John Henniker Heaton,J Henniker John Henniker Heaton,archive_holder,1,0,0.0
J J C John Jamieson Carswell Smart,J J C John Jamieson Carswell Smart,archive_holder,9,0,0.010945983316816855
J L O James L O Tedder,J L O James L O Tedder,archive_holder,10,0,0.0036127726357144153
J M James Mackinnon Fowler,J M James Mackinnon Fowler,archive_holder,7,0,0.0008433013966048076
J M Joseph Michael Powell,J M Joseph Michael Powell,archive_holder,1,0,0.0
J Northcote Deck,J Northcote Deck,archive_holder,8,0,1.7944234945601402e-06
J P Jack Philip McKinney,J P Jack Philip McKinney,archive_holder,3,0,0.00031581853504258466
J R James Ralph Darling,J R James Ralph Darling,archive_holder,13,0,0.010690491004967329
J R John Robert Philip,J R John Robert Philip,archive_holder,2,0,0.00015790926752129233
J S Joseph Stewart Weatherston,J S Joseph Stewart Weatherston,archive_holder,1,0,0.0
Jack Beasley,Jack Beasley,archive_holder,12,2,0.0014441876603985874
Jack Hibberd,Jack Hibberd,archive_holder,8,7,0.0033929367043058884
Jack Lindsay,Jack Lindsay,archive_holder,17,8,0.008900424905961367
Jack Ruth,Jack Ruth,archive_holder,1,0,0.0
James Gleeson,James Gleeson,archive_holder,10,1,0.0014326738380204447
James Griffin,James Griffin,archive_holder,2,0,0.00015761019693886564
James Hackston,James Hackston,archive_holder,1,1,0.0
James McQueen,James McQueen,archive_holder,1,0,0.0
James Murdoch,James Murdoch,archive_holder,13,2,0.0027319521517564613
James Picot,James Picot,archive_holder,4,1,0.0030342728066270574
James R James Robert Pound,James R James Robert Pound,archive_holder,1,0,0.0
James Smith,James Smith,archive_holder,5,1,0.0
James Tucker,James Tucker,archive_holder,10,1,0.002057040406831404
James Vincent OLoghlin,James Vincent OLoghlin,archive_holder,5,0,2.39256465941352e-06
James Walter,James Walter,archive_holder,1,0,0.0
Jan Nicholas,Jan Nicholas,archive_holder,4,1,0.0
Jane Lindsay,Jane Lindsay,archive_holder,3,1,0.00015790926752129233
Janet Hawley,Janet Hawley,archive_holder,9,1,0.0012903200780442327
Jean Campbell,Jean Campbell,archive_holder,1,1,0.0
Jean L Stevenson,Jean L Stevenson,archive_holder,3,0,0.00015790926752129233
Jean Scott Rogers,Jean Scott Rogers,archive_holder,3,0,0.00015790926752129233
Jean Skuse,Jean Skuse,archive_holder,6,0,0.0018865372339475607
Jenni Farrell,Jenni Farrell,archive_holder,4,0,5.9814116485338e-07
Jennie Scott Griffiths,Jennie Scott Griffiths,archive_holder,5,0,1.19628232970676e-06
Jennifer Compton,Jennifer Compton,archive_holder,6,1,0.0017025749117256736
Jerzy Zubrzycki,Jerzy Zubrzycki,archive_holder,10,2,0.0034631174222055365
Jessica Anderson,Jessica Anderson,archive_holder,1,0,0.0
Jill Hellyer,Jill Hellyer,archive_holder,6,4,0.005650826202221863
Jill Jolliffe,Jill Jolliffe,archive_holder,11,1,0.004275635625507146
Jimmy Sharman,Jimmy Sharman,archive_holder,36,1,4.067359921002984e-05
Joan Kerr,Joan Kerr,archive_holder,6,1,0.0031408392566450987
Joan Lindsay,Joan Lindsay,archive_holder,1,1,0.0001706468422710162
Jocelynne A Dr Scutt,Jocelynne A Dr Scutt,archive_holder,5,0,1.19628232970676e-06
Jock John Kirwan Hector,Jock John Kirwan Hector,archive_holder,2,0,0.00015790926752129233
John A Scott,John A Scott,archive_holder,1,0,0.0
John Alexander Ferguson,John Alexander Ferguson,archive_holder,6,0,0.0007895463376064617
John Arnold,John Arnold,archive_holder,9,1,0.0020106992014491103
John Banks Shepherdson,John Banks Shepherdson,archive_holder,1,0,0.0
John Beston,John Beston,archive_holder,7,1,0.000986295360579824
John Blay,John Blay,archive_holder,2,0,0.0012560964461920982
John Bussey,John Bussey,archive_holder,10,0,2.69163524184021e-06
John C John Carew Sir Eccles,John C John Carew Sir Eccles,archive_holder,6,0,0.0
John Campbell Earl,John Campbell Earl,archive_holder,1,0,0.0
John Cargher,John Cargher,archive_holder,1,1,0.0
John Fisher,John Fisher,archive_holder,2,0,0.00015790926752129233
John G Paton,John G Paton,archive_holder,3,0,0.0
John Gordon Lyons,John Gordon Lyons,archive_holder,5,0,0.0
John Grant,John Grant,archive_holder,5,0,0.0006316370700851693
John Hamilton,John Hamilton,archive_holder,9,0,9.57025863765408e-06
John Hopkins,John Hopkins,archive_holder,6,0,0.0006672695149807464
John John C Bryant,John John C Bryant,archive_holder,5,0,1.7346093780748022e-05
John John Ernest Tranter,John John Ernest Tranter,archive_holder,18,0,0.0036554794683284994
John John Gordon Morrison,John John Gordon Morrison,archive_holder,1,0,0.0
John John Mayston Bechervaise,John John Mayston Bechervaise,archive_holder,12,0,0.006896791245118667
John K John Keith Ewers,John K John Keith Ewers,archive_holder,3,0,0.0
John Kendrick Blogg,John Kendrick Blogg,archive_holder,9,0,0.0024262498199272967
John Kinsella,John Kinsella,archive_holder,16,7,0.006343980535384778
John M Farquharson,John M Farquharson,archive_holder,2,0,5.9814116485338e-07
John N John Neylon Molony,John N John Neylon Molony,archive_holder,3,0,0.0
John Passmore,John Passmore,archive_holder,21,2,0.017584714965098475
John Ritchie,John Ritchie,archive_holder,5,1,0.0007895463376064617
John Shaw Neilson,John Shaw Neilson,archive_holder,13,4,0.0030285223577480457
John Sir Willison,John Sir Willison,archive_holder,1,0,0.0
John Thompson,John Thompson,archive_holder,30,6,0.022316690662930388
John Vincent Sir Barry,John Vincent Sir Barry,archive_holder,10,0,0.002516978021703023
John W John Wear Burton,John W John Wear Burton,archive_holder,4,0,2.0934940769868303e-06
John Worrall,John Worrall,archive_holder,13,0,0.004084706014783732
John approximately Freeman,John approximately Freeman,archive_holder,5,0,1.7944234945601402e-06
Joseph Michael Forde,Joseph Michael Forde,archive_holder,13,0,0.003685116917243803
Joy Lindrum Gillan,Joy Lindrum Gillan,archive_holder,1,1,0.0
Judah Waten,Judah Waten,archive_holder,23,13,0.03188247404046764
Judith Wright,Judith Wright,archive_holder,32,28,0.034699132065133156
Jules Francois Archibald,Jules Francois Archibald,archive_holder,1,0,0.0
Julian Croft,Julian Croft,archive_holder,6,1,0.0007274146716073045
Julie Lewis,Julie Lewis,archive_holder,7,1,0.0035088260141982416
Julius Stone,Julius Stone,archive_holder,2,2,0.0
June Factor,June Factor,archive_holder,9,0,0.0018018253506712429
Juno Gemes,Juno Gemes,archive_holder,3,1,4.5647569982466865e-06
Justin DAth,Justin DAth,archive_holder,1,0,0.0
K S Kenneth Stanley Inglis,K S Kenneth Stanley Inglis,archive_holder,24,0,0.0016781012656450329
Kate McNamara,Kate McNamara,archive_holder,15,0,0.0017007886931586515
Katharine Susannah Prichard,Katharine Susannah Prichard,archive_holder,21,15,0.014501207529960754
Katherine Stirling Kerr author Cawsey,Katherine Stirling Kerr author Cawsey,archive_holder,1,0,0.0
Kathleen Mary Fallon,Kathleen Mary Fallon,archive_holder,1,0,0.0
Keith Arthur Sir Murdoch,Keith Arthur Sir Murdoch,archive_holder,9,0,0.0031945943156434444
Keith Shadwick,Keith Shadwick,archive_holder,1,0,0.0
Keith died Richards,Keith died Richards,archive_holder,16,0,0.003321741213452687
Kenneth E Read,Kenneth E Read,archive_holder,4,0,1.49535291213345e-06
Kenneth H Kenneth Harril Gifford,Kenneth H Kenneth Harril Gifford,archive_holder,2,0,0.0
Kenneth Mackenzie,Kenneth Mackenzie,archive_holder,1,1,0.00015790926752129233
Kenneth Orr,Kenneth Orr,archive_holder,1,0,0.0
Kenneth Rivett,Kenneth Rivett,archive_holder,3,0,0.0007287314125132836
Kenneth Sir Bailey,Kenneth Sir Bailey,archive_holder,2,0,2.9907058242669e-07
Kenneth Slessor,Kenneth Slessor,archive_holder,31,14,0.034850273706451225
Kerry White,Kerry White,archive_holder,8,2,0.0036939683872113066
Kevin Gilbert,Kevin Gilbert,archive_holder,3,4,0.0017730193871475846
Kevin Power,Kevin Power,archive_holder,1,0,0.0
Klaus Hueneke,Klaus Hueneke,archive_holder,2,0,0.0
Kylie Tennant,Kylie Tennant,archive_holder,35,13,0.03869319645019114
L C Lewis Charles Rodd,L C Lewis Charles Rodd,archive_holder,9,0,0.0008153648170057859
L D Lindsay Dixon Pryor,L D Lindsay Dixon Pryor,archive_holder,8,0,1.2560964461920982e-05
L F Leslie Finlay Crisp,L F Leslie Finlay Crisp,archive_holder,20,0,0.00594737464608345
L J Leslie James Blake,L J Leslie James Blake,archive_holder,8,0,0.004340318511471133
L L Ludwig Louis Politzer,L L Ludwig Louis Politzer,archive_holder,2,0,2.9907058242669e-07
L M Langdon Marjoribanks Mowle,L M Langdon Marjoribanks Mowle,archive_holder,1,0,0.0
Lana KuhnSansom,Lana KuhnSansom,archive_holder,2,0,2.9907058242669e-07
Lance Loughrey,Lance Loughrey,archive_holder,6,0,0.001328630142474364
Larissa Behrendt,Larissa Behrendt,archive_holder,1,0,0.0
Laurence Collinson,Laurence Collinson,archive_holder,8,1,0.002111884408293769
Laurence Pollinger Firm,Laurence Pollinger Firm,archive_holder,3,0,0.0
Laurie Oakes,Laurie Oakes,archive_holder,3,0,0.002697301030843386
Laurie Thomas,Laurie Thomas,archive_holder,14,0,0.004270727677143378
Lawson Glassop,Lawson Glassop,archive_holder,2,0,0.00015790926752129233
Lee Pattinson,Lee Pattinson,archive_holder,6,0,1.49535291213345e-06
Leicester Webb,Leicester Webb,archive_holder,2,0,0.00015790926752129233
Len Barsdell,Len Barsdell,archive_holder,4,2,0.000473727802563877
Lennard Bickel,Lennard Bickel,archive_holder,10,2,0.005460055329891849
Leo Basser,Leo Basser,archive_holder,2,0,0.0
Leon Gellert,Leon Gellert,archive_holder,1,0,0.0
Leonard Broom,Leonard Broom,archive_holder,2,0,0.00015790926752129233
Leonard Mann,Leonard Mann,archive_holder,3,2,0.001942399059885769
Leonie Star,Leonie Star,archive_holder,1,0,0.0
Les A Les Allan Murray,Les A Les Allan Murray,archive_holder,41,0,0.013607145588313432
Leslie Haylen,Leslie Haylen,archive_holder,1,0,0.0
Leslie Hollings,Leslie Hollings,archive_holder,2,0,2.9907058242669e-07
Leszek Szymanski,Leszek Szymanski,archive_holder,2,0,2.9907058242669e-07
Lewis Lett,Lewis Lett,archive_holder,1,0,0.0
Lily Brett,Lily Brett,archive_holder,1,0,0.0
Linda Jaivin,Linda Jaivin,archive_holder,4,1,0.001728927037008695
Lloyd Sir Dumas,Lloyd Sir Dumas,archive_holder,1,0,0.0
Lou Klepac,Lou Klepac,archive_holder,32,1,0.006234787218946835
Louis Becke,Louis Becke,archive_holder,1,0,0.0
Louis Kahan,Louis Kahan,archive_holder,2,0,0.00015790926752129233
Louis Nowra,Louis Nowra,archive_holder,1,2,0.00015790926752129233
Louisa Anne Meredith,Louisa Anne Meredith,archive_holder,1,1,0.00015790926752129233
Lyn Brown,Lyn Brown,archive_holder,4,0,0.000473727802563877
Lyndall Ryan,Lyndall Ryan,archive_holder,5,3,0.0018015790586091538
Lyndel V Lyndel Vivien Prott,Lyndel V Lyndel Vivien Prott,archive_holder,2,0,2.9907058242669e-07
Lynette Therese Day,Lynette Therese Day,archive_holder,1,0,0.0
M A Michael Alexander Smith,M A Michael Alexander Smith,archive_holder,1,0,0.0
M R Maxwell Ralph Jacobs,M R Maxwell Ralph Jacobs,archive_holder,4,0,8.972117472800701e-07
Maie Casey,Maie Casey,archive_holder,25,1,0.008849653484506536
Malcolm Booker,Malcolm Booker,archive_holder,2,0,0.0
Manning Clark,Manning Clark,archive_holder,22,25,0.07393577403812546
Manwel NicholasBorg,Manwel NicholasBorg,archive_holder,2,0,0.0
Marceine Sweetser,Marceine Sweetser,archive_holder,17,0,0.003505555607597906
Marcel Aurousseau,Marcel Aurousseau,archive_holder,13,0,0.005336756926661956
Marcie Muir,Marcie Muir,archive_holder,14,1,0.003989732437776542
Margaret Barbalet,Margaret Barbalet,archive_holder,3,1,0.000473727802563877
Margaret C Margaret Clare Sharpe,Margaret C Margaret Clare Sharpe,archive_holder,1,0,0.0
Margaret Marian Margaret Clarke,Margaret Marian Margaret Clarke,archive_holder,5,0,0.0028262170039322207
Margaret Reynolds,Margaret Reynolds,archive_holder,7,1,0.0008067079548001138
Margaret Tucker,Margaret Tucker,archive_holder,2,1,0.0
Marian Eldridge,Marian Eldridge,archive_holder,16,1,0.013717386425853574
Marie Louise Uhr,Marie Louise Uhr,archive_holder,4,1,0.0
Marion Halligan,Marion Halligan,archive_holder,20,3,0.016702489365253596
Marjorie Pizer,Marjorie Pizer,archive_holder,3,0,0.00031581853504258466
Marjorie Seymour Wells,Marjorie Seymour Wells,archive_holder,2,0,0.0
Mark McKenna,Mark McKenna,archive_holder,3,3,0.000584393917135845
Marnie Bassett,Marnie Bassett,archive_holder,3,1,0.000473727802563877
Martin Boyd,Martin Boyd,archive_holder,20,7,0.011257890823387873
Mary Dame Gilmore,Mary Dame Gilmore,archive_holder,50,0,0.01636048397562489
Mary E Mary Eliza Fullerton,Mary E Mary Eliza Fullerton,archive_holder,6,0,0.0007895463376064617
Maslyn Williams,Maslyn Williams,archive_holder,24,2,0.008522249912457076
Maureen Chan,Maureen Chan,archive_holder,4,0,0.0
Maurice Wills,Maurice Wills,archive_holder,1,0,0.0
Mavis Thorpe Clark,Mavis Thorpe Clark,archive_holder,13,1,0.0035032306680973365
Max Lamshed,Max Lamshed,archive_holder,3,0,5.9814116485338e-07
Max Watts,Max Watts,archive_holder,4,0,8.972117472800701e-07
Max Williams,Max Williams,archive_holder,7,2,0.0019186143830586283
Maxwell Newton,Maxwell Newton,archive_holder,16,1,0.0023919161712376456
Medical Society of Victoria,Medical Society of Victoria,archive_holder,2,0,0.0
Melva Thomas,Melva Thomas,archive_holder,6,0,5.9814116485338e-07
Mem Fox,Mem Fox,archive_holder,19,3,0.0035679123641471936
Meredith Edwards,Meredith Edwards,archive_holder,3,1,2.9907058242669e-07
Mervyn Neville Austin,Mervyn Neville Austin,archive_holder,5,0,0.001728927037008695
Michael Denborough,Michael Denborough,archive_holder,3,0,0.0012560964461920982
Michael Dransfield,Michael Dransfield,archive_holder,12,5,0.0030975953062218646
Michael McKernan,Michael McKernan,archive_holder,1,1,0.0
Michael Noonan,Michael Noonan,archive_holder,6,0,1.49535291213345e-06
Michael S Parer,Michael S Parer,archive_holder,6,0,1.49535291213345e-06
Michael Terry,Michael Terry,archive_holder,1,2,0.00015790926752129233
Miles Franklin,Miles Franklin,archive_holder,6,11,0.011385930352196368
Miriam Dixson,Miriam Dixson,archive_holder,10,0,0.005045103764635382
Miriam Hyde,Miriam Hyde,archive_holder,20,2,0.006305397546728467
Molly Bondan,Molly Bondan,archive_holder,3,1,2.9907058242669e-07
Monica Clare,Monica Clare,archive_holder,3,1,0.0002707499452955929
Montague Grover,Montague Grover,archive_holder,4,1,0.00031581853504258466
Morris West,Morris West,archive_holder,2,1,0.0003152203938777313
Mudrooroo,Mudrooroo,archive_holder,1,0,0.0
Murray Bail,Murray Bail,archive_holder,17,3,0.009244946452237763
Murray Walker,Murray Walker,archive_holder,2,0,2.9907058242669e-07
Myra Roper,Myra Roper,archive_holder,4,4,0.0007271379450959954
Myrtle Rose White,Myrtle Rose White,archive_holder,5,0,0.0005585422075437337
N D Nigel Denis Oram,N D Nigel Denis Oram,archive_holder,4,0,8.972117472800701e-07
N K Neville Kingsley Meaney,N K Neville Kingsley Meaney,archive_holder,1,0,0.0
Nadia Wheatley,Nadia Wheatley,archive_holder,13,0,0.0026734318932528185
Nancy Cato,Nancy Cato,archive_holder,20,7,0.011309380817542156
Nancy D Nancy Diane Lane,Nancy D Nancy Diane Lane,archive_holder,3,0,5.9814116485338e-07
Nancy Flannery,Nancy Flannery,archive_holder,6,0,0.0018865372339475607
Nancy Keesing,Nancy Keesing,archive_holder,10,11,0.006531626320305498
Neilma Gantner,Neilma Gantner,archive_holder,2,1,0.0
Neilma Sidney,Neilma Sidney,archive_holder,2,1,0.0
Nene Gare,Nene Gare,archive_holder,14,0,0.0029254213767258706
Netta Patricia Burns,Netta Patricia Burns,archive_holder,2,0,0.0
Nettie Palmer,Nettie Palmer,archive_holder,20,11,0.012885924553976915
Neville Bonner,Neville Bonner,archive_holder,1,0,0.0
Nicholas Hasluck,Nicholas Hasluck,archive_holder,32,3,0.011158991763290054
Nicholas Jose,Nicholas Jose,archive_holder,13,3,0.006853059830665054
Nicolette Stasko,Nicolette Stasko,archive_holder,7,2,0.0018604334887247977
Nigel Butterley,Nigel Butterley,archive_holder,2,2,0.00032222543758567715
Nigel Wace,Nigel Wace,archive_holder,3,0,0.0
Niki Ellis,Niki Ellis,archive_holder,1,1,0.0
Ninette Dutton,Ninette Dutton,archive_holder,24,1,0.008202493518585503
Noel Counihan,Noel Counihan,archive_holder,2,4,0.0006830160112704192
Noel Loos,Noel Loos,archive_holder,3,0,0.00031581853504258466
Nonie Sharp,Nonie Sharp,archive_holder,2,0,0.0012560964461920982
Noreen Shelley,Noreen Shelley,archive_holder,1,0,0.0
Norman Bartlett,Norman Bartlett,archive_holder,12,0,0.0023179031176439593
Norman Ellison,Norman Ellison,archive_holder,7,1,0.0034932396205632887
Norman McCance,Norman McCance,archive_holder,4,0,0.00042115464384845255
Norman Stockton,Norman Stockton,archive_holder,1,1,0.0
Norman Wrigley,Norman Wrigley,archive_holder,2,0,0.00015790926752129233
Oliver Stallybrass,Oliver Stallybrass,archive_holder,2,1,0.0012557973756096715
Os Watson,Os Watson,archive_holder,2,0,0.0
Oscar Mendelsohn,Oscar Mendelsohn,archive_holder,8,1,0.008533519942084854
Osmar White,Osmar White,archive_holder,3,0,0.0
Otto B Otto Berkelbach Van der Sprenkel,Otto B Otto Berkelbach Van der Sprenkel,archive_holder,7,0,0.0
Owen Webster,Owen Webster,archive_holder,27,2,0.010632177431093664
P D Peter Diderik Groenewegen,P D Peter Diderik Groenewegen,archive_holder,3,0,0.0014137066431309637
P H Peter Henry Karmel,P H Peter Henry Karmel,archive_holder,3,0,0.00031581853504258466
P Neville Percy Neville Barnett,P Neville Percy Neville Barnett,archive_holder,1,0,0.0
P S Philip Spencer Lake,P S Philip Spencer Lake,archive_holder,1,0,0.0
Pamela Burton,Pamela Burton,archive_holder,5,0,1.19628232970676e-06
Paris Morton DrakeBrockman,Paris Morton DrakeBrockman,archive_holder,2,0,0.00015790926752129233
Pat Lawlor,Pat Lawlor,archive_holder,5,0,0.0004964156545851037
Paterson family,Paterson family,archive_holder,12,0,0.004982370647677645
Patricia Clare,Patricia Clare,archive_holder,6,0,0.0007895463376064617
Patricia Herbert,Patricia Herbert,archive_holder,2,0,0.0
Patricia Wrightson,Patricia Wrightson,archive_holder,3,3,0.0005412411537289163
Patrick White,Patrick White,archive_holder,42,36,0.0404566305881415
Paul Brennan,Paul Brennan,archive_holder,9,1,0.0021830167272034314
Paul George Haugh,Paul George Haugh,archive_holder,2,0,0.00015790926752129233
Paul Hardacre,Paul Hardacre,archive_holder,4,0,0.0
Paul Lyneham,Paul Lyneham,archive_holder,5,1,0.0006091088917769036
Paul McGuire,Paul McGuire,archive_holder,20,0,0.008483129700482013
Paul Mell,Paul Mell,archive_holder,6,0,0.0018865372339475607
Paul Paul Francis Bourke,Paul Paul Francis Bourke,archive_holder,4,0,8.972117472800701e-07
Penelope Nelson,Penelope Nelson,archive_holder,3,1,0.0014242163394157536
Percy J Percy Joseph Marks,Percy J Percy Joseph Marks,archive_holder,2,0,0.0
Peter Boyle,Peter Boyle,archive_holder,10,0,0.0031989421826812844
Peter Carey,Peter Carey,archive_holder,21,4,0.010488376543606823
Peter Cochrane,Peter Cochrane,archive_holder,19,0,0.0045321964647937665
Peter De Waal,Peter De Waal,archive_holder,6,0,0.0
Peter Game,Peter Game,archive_holder,5,1,0.00031581853504258466
Peter Hopegood,Peter Hopegood,archive_holder,9,2,0.002044186228088846
Peter Interviewee Sutherland,Peter Interviewee Sutherland,archive_holder,1,0,0.0
